"Response ID","Time Started","Date Submitted","Status","Legacy Comments","Comments","Language","Referer","SessionID","User Agent","Tags","Firefox Version","Default Browser","Search Engine","Sync Setup","Shield ID","Branch","Why did you uninstall the Firefox Private Network?","Other:Why did you uninstall the Firefox Private Network?","What sort of problems did you have with Firefox Private Network?","Other:What sort of problems did you have with Firefox Private Network?"
"404","Sep 18, 2019 6:35:48 am","Sep 18, 2019 6:36:54 am","Complete","","","English","","1568813748_5d8232b4877397.28470651","","","","","","","","","It was not working correctly","","Other","Said it had connection problems and to reconnect - I did multiple times and still had a read icon - could possibly be due to university ethernet"
"405","Sep 18, 2019 8:04:27 am","Sep 18, 2019 8:04:54 am","Complete","","","English","","1568819067_5d82477bb2a898.36393572","","","","","","","","","It was not working correctly","","Other","I believe my organization is blocking it"
"406","Sep 18, 2019 8:17:53 am","Sep 18, 2019 8:23:33 am","Complete","","","English","","1568819872_5d824aa0d1d643.75689236","","","","","","","","","It was not working correctly","","Other","Did nothing"
"407","Sep 18, 2019 8:40:04 am","Sep 18, 2019 8:40:51 am","Complete","","","English","","1568821204_5d824fd48fb906.63905402","","","","","","","","","It was not working correctly","","Other","Unable to connect"
"408","Sep 18, 2019 8:53:16 am","Sep 18, 2019 8:53:55 am","Complete","","","English","","1568821996_5d8252ec7b3700.65466073","","","","","","","","","It was not working correctly","","Other","Would not let me connect at my workplace"
"409","Sep 18, 2019 9:29:24 am","Sep 18, 2019 9:30:23 am","Complete","","","English","","1568824164_5d825b64668800.94887857","","","","","","","","","It was not working correctly","","Other","errors - would not turn on"
"410","Sep 18, 2019 9:40:20 am","Sep 18, 2019 9:40:42 am","Complete","","","English","","1568824820_5d825df43867c1.52323893","","","","","","","","","Other","Was looking for setting to change Region","",""
"411","Sep 18, 2019 10:15:02 am","Sep 18, 2019 10:15:11 am","Complete","","","English","","1568826901_5d826615f116f3.97060419","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"412","Sep 18, 2019 10:18:26 am","Sep 18, 2019 10:18:34 am","Complete","","","English","","1568827106_5d8266e25f32f5.90283335","","","","","","","","","I'm going to re-install","","",""
"413","Sep 18, 2019 10:47:21 am","Sep 18, 2019 10:47:43 am","Complete","","","English","","1568828841_5d826da984d260.45414892","","","","","","","","","Other","it required a firefox account","",""
"414","Sep 18, 2019 11:04:11 am","Sep 18, 2019 11:05:15 am","Complete","","","English","","1568829850_5d82719ad16ae5.33570799","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"415","Sep 18, 2019 12:29:29 pm","Sep 18, 2019 12:29:50 pm","Complete","","","English","","1568834969_5d828599a7a2c8.27708799","","","","","","","","","I no longer wanted it","","",""
"416","Sep 18, 2019 12:49:39 pm","Sep 18, 2019 12:49:51 pm","Complete","","","English","","1568836179_5d828a5368dda3.21792369","","","","","","","","","I no longer wanted it","","",""
"417","Sep 18, 2019 1:16:03 pm","Sep 18, 2019 1:16:39 pm","Complete","","","English","","1568837763_5d8290832ee3f4.32305390","","","","","","","","","Other","I don't want to sign in.","",""
"418","Sep 18, 2019 1:58:05 pm","Sep 18, 2019 1:58:41 pm","Complete","","","English","","1568840285_5d829a5d3e47c3.81307877","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"419","Sep 18, 2019 2:03:09 pm","Sep 18, 2019 2:05:50 pm","Complete","","","English","","1568840589_5d829b8dc94b03.49047702","","","","","","","","","I'm going to re-install","","",""
"420","Sep 18, 2019 5:20:28 pm","Sep 18, 2019 5:23:52 pm","Complete","","","English","","1568852428_5d82c9cc7adc78.66550724","","","","","","","","","Other","It requires me to change my proxy settings from what i have already set up. My current proxy settings work perfectly fine, but if i change my proxy setting to ""no proxy"" there will be no internet access via Firefox. If Firefox Private Network was able to work with any proxy settings, i would continue to use this extension for Firefox","",""
"421","Sep 18, 2019 7:03:26 pm","Sep 18, 2019 7:04:10 pm","Complete","","","English","","1568858605_5d82e1ede66d23.33314442","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"422","Sep 18, 2019 7:09:29 pm","Sep 18, 2019 7:09:42 pm","Complete","","","English","","1568858968_5d82e358eabc81.40045627","","","","","","","","","I'm going to re-install","","",""
"423","Sep 18, 2019 7:10:21 pm","Sep 18, 2019 7:10:25 pm","Complete","","","English","","1568859021_5d82e38db62c25.25427703","","","","","","","","","I'm going to re-install","","",""
"424","Sep 18, 2019 7:25:14 pm","Sep 18, 2019 7:26:50 pm","Complete","","","English","","1568859914_5d82e70a9edbc9.68839962","","","","","","","","","It was not working correctly","","It didn't protect my privacy",""
"425","Sep 18, 2019 8:48:26 pm","Sep 18, 2019 8:48:56 pm","Complete","","","English","","1568864906_5d82fa8a2e0531.67838663","","","","","","","","","Other","I did not want to give my email","",""
"426","Sep 18, 2019 8:51:37 pm","Sep 18, 2019 8:52:47 pm","Complete","","","English","","1568865097_5d82fb492f6153.09520455","","","","","","","","","It was not working correctly","","It didn't protect my privacy",""
"427","Sep 18, 2019 9:17:40 pm","Sep 18, 2019 9:40:33 pm","Complete","","","English","","1568866660_5d830164497103.72682483","","","","","","","","","It was not working correctly","","Other","No connection"
"428","Sep 19, 2019 7:50:12 am","Sep 19, 2019 7:50:38 am","Complete","","","English","","1568904612_5d8395a4183748.66829902","","","","","","","","","Other","Could not reset password, kept asking for primary email. I used it.","",""
"429","Sep 19, 2019 8:02:54 am","Sep 19, 2019 8:03:09 am","Complete","","","English","","1568905374_5d83989e29afe2.21972933","","","","","","","","","I'm going to re-install","","",""
"430","Sep 19, 2019 9:04:47 am","Sep 19, 2019 9:06:04 am","Complete","","","English","","1568909087_5d83a71f7cdb72.41800461","","","","","","","","","Other","I heard the VPN stores logs of my browsing activity","",""
"431","Sep 19, 2019 10:51:25 am","Sep 19, 2019 10:52:51 am","Complete","","","English","","1568915485_5d83c01d2febe3.04388647","","","","","","","","","It was not working correctly","","It caused crashes in Firefox",""
"432","Sep 19, 2019 11:02:27 am","Sep 19, 2019 11:02:33 am","Complete","","","English","","1568916147_5d83c2b39ef667.97606828","","","","","","","","","I'm going to re-install","","",""
"433","Sep 19, 2019 11:23:16 am","Sep 19, 2019 11:24:08 am","Complete","","","English","","1568917396_5d83c794418cf3.96345772","","","","","","","","","Other","Don't want to create a firefox account","",""
"434","Sep 19, 2019 12:15:21 pm","Sep 19, 2019 12:15:27 pm","Complete","","","English","","1568920521_5d83d3c928d7f8.96900723","","","","","","","","","I'm going to re-install","","",""
"435","Sep 19, 2019 12:24:57 pm","Sep 19, 2019 12:25:04 pm","Complete","","","English","","1568921097_5d83d609765d26.92379961","","","","","","","","","I no longer wanted it","","",""
"436","Sep 19, 2019 2:51:10 pm","Sep 19, 2019 2:53:04 pm","Complete","","","English","","1568929870_5d83f84e33fa16.97095109","","","","","","","","","It was not working correctly","","Other","blocked some shopping sites."
"437","Sep 19, 2019 3:20:25 pm","Sep 19, 2019 3:21:23 pm","Complete","","","English","","1568931625_5d83ff2970c793.43813177","","","","","","","","","I'm going to re-install","","",""
"438","Sep 19, 2019 4:46:57 pm","Sep 19, 2019 4:47:02 pm","Complete","","","English","","1568936817_5d841371b69f99.67842338","","","","","","","","","I no longer wanted it","","",""
"439","Sep 19, 2019 6:52:26 pm","Sep 19, 2019 6:53:01 pm","Complete","","","English","","1568944346_5d8430da73c5b0.46477825","","","","","","","","","I no longer wanted it","","",""
"440","Sep 19, 2019 7:46:34 pm","Sep 19, 2019 7:46:44 pm","Complete","","","English","","1568947594_5d843d8a8f0788.65791323","","","","","","","","","I no longer wanted it","","",""
"441","Sep 19, 2019 7:50:59 pm","Sep 19, 2019 7:51:34 pm","Complete","","","English","","1568947858_5d843e92dcbd30.30246208","","","","","","","","","It was not working correctly","","Other","constant blinking and ""firefox private network needs your attention"" notices"
"442","Sep 19, 2019 9:17:26 pm","Sep 19, 2019 9:17:48 pm","Complete","","","English","","1568953045_5d8452d5d60121.61446521","","","","","","","","","I no longer wanted it","","",""
"443","Sep 20, 2019 5:03:40 am","Sep 20, 2019 5:04:05 am","Complete","","","English","","1568981020_5d84c01c8e08a5.53945347","","","","","","","","","I no longer wanted it","","",""
"444","Sep 20, 2019 5:57:49 am","Sep 20, 2019 5:58:13 am","Complete","","","English","","1568984269_5d84cccd9ba8f3.59549263","","","","","","","","","Other","I got a paid VPN service","",""
"445","Sep 20, 2019 6:29:57 am","Sep 20, 2019 6:56:03 am","Complete","","","English","","1568986196_5d84d454ee7860.74091294","","","","","","","","","I'm going to re-install","","",""
"446","Sep 20, 2019 10:16:49 am","Sep 20, 2019 10:18:21 am","Complete","","","English","","1568999809_5d850981bd2068.40304932","","","","","","","","","It was not working correctly","","Other","I couldn't connect to servers within my work network."
"447","Sep 20, 2019 11:16:00 am","Sep 20, 2019 11:16:14 am","Complete","","","English","","1569003360_5d8517601d6e79.77443529","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"448","Sep 20, 2019 11:49:01 am","Sep 20, 2019 11:49:34 am","Complete","","","English","","1569005341_5d851f1d5e8f34.86490343","","","","","","","","","Other","IT BLOCKED ACCESS TO MY BANK'S WEBSITE AND NOBODY RESPONDED TO MY REQUESTS FOR HELP. SO FUCK YOU","",""
"449","Sep 20, 2019 1:37:29 pm","Sep 20, 2019 1:37:47 pm","Complete","","","English","","1569011849_5d85388955a090.67519981","","","","","","","","","Other","I didn't want to use my account on this computer","",""
"450","Sep 20, 2019 1:46:55 pm","Sep 20, 2019 1:47:19 pm","Complete","","","English","","1569012415_5d853abf2f67b7.51886025","","","","","","","","","It was not working correctly","","Other","Couldn't establish connection"
"451","Sep 20, 2019 2:40:10 pm","Sep 20, 2019 2:40:47 pm","Complete","","","English","","1569015610_5d85473a0f5fb9.87212832","","","","","","","","","It was not working correctly","","Other","change the ip of the connection while logged to whm/cpanel, so it ask me to login again all the time"
"452","Sep 20, 2019 4:40:50 pm","Sep 20, 2019 4:41:18 pm","Complete","","","English","","1569022850_5d85638244cdf4.44831557","","","","","","","","","I no longer wanted it","","",""
"453","Sep 20, 2019 8:52:00 pm","Sep 20, 2019 8:52:22 pm","Complete","","","English","","1569037920_5d859e60c05a39.14745254","","","","","","","","","It was not working correctly","","Other","Kept reporting as an unknow error"
"454","Sep 21, 2019 3:40:01 am","Sep 21, 2019 3:40:09 am","Complete","","","English","","1569062400_5d85fe00dba311.32103219","","","","","","","","","I no longer wanted it","","",""
"455","Sep 21, 2019 6:22:09 am","Sep 21, 2019 6:22:31 am","Complete","","","English","","1569072128_5d862400e6a7f3.10702162","","","","","","","","","Other","Too slow. Sometimes would not even load a webpage (i.e. Amazon)","",""
"456","Sep 21, 2019 7:14:01 am","Sep 21, 2019 7:14:46 am","Complete","","","English","","1569075241_5d8630293a93b5.80639789","","","","","","","","","It was not working correctly","","Other","sites either do not load or parts of pages do not function"
"457","Sep 21, 2019 8:25:28 am","Sep 21, 2019 8:26:13 am","Complete","","","English","","1569079527_5d8640e7e0f1d9.49793714","","","","","","","","","Other","It caused measurable high latency compared to other privacy methods I have used.","",""
"458","Sep 21, 2019 9:06:46 am","Sep 21, 2019 9:08:03 am","Complete","","","English","","1569082006_5d864a96398e82.00186842","","","","","","","","","Other","I shouldn't have to give away personal information and agree to being tracked to install a tool to keep from being tracked","",""
"459","Sep 21, 2019 9:36:36 am","Sep 21, 2019 9:38:05 am","Complete","","","English","","1569083796_5d865194455e44.81815200","","","","","","","","","Other","Crashing my computer","",""
"460","Sep 21, 2019 10:25:57 am","Sep 21, 2019 10:26:23 am","Complete","","","English","","1569086757_5d865d259161e9.98429473","","","","","","","","","I'm going to re-install","","",""
"461","Sep 21, 2019 10:46:11 am","Sep 21, 2019 10:50:43 am","Complete","","","English","","1569087971_5d8661e35dd2e2.53561750","","","","","","","","","Other","casued issues with my VPN","",""
"462","Sep 21, 2019 1:13:21 pm","Sep 21, 2019 1:16:28 pm","Complete","","","English","","1569096801_5d868461c3f475.30414550","","","","","","","","","I'm going to re-install","","",""
"463","Sep 21, 2019 3:09:25 pm","Sep 21, 2019 3:09:33 pm","Complete","","","English","","1569103765_5d869f958ec4e0.33264477","","","","","","","","","I no longer wanted it","","",""
"464","Sep 21, 2019 6:41:24 pm","Sep 21, 2019 6:42:05 pm","Complete","","","English","","1569116484_5d86d144377a42.72987706","","","","","","","","","Other","I don't need it, I use Mullvad VPN.","",""
"465","Sep 21, 2019 7:17:13 pm","Sep 21, 2019 7:18:06 pm","Complete","","","English","","1569118633_5d86d9a9118e44.10072739","","","","","","","","","Other","downloads too slow.","",""
"466","Sep 22, 2019 3:37:40 am","Sep 22, 2019 3:37:56 am","Complete","","","English","","1569148660_5d874ef45a4f05.41718694","","","","","","","","","It was not working correctly","","Other","doesnt connect to websites"
"467","Sep 22, 2019 3:47:55 am","Sep 22, 2019 3:48:38 am","Complete","","","English","","1569149275_5d87515b7732c4.88007401","","","","","","","","","I'm going to re-install","","",""
"468","Sep 22, 2019 6:46:49 am","Sep 22, 2019 6:49:58 am","Complete","","","English","","1569160008_5d877b48d2fbc6.17946487","","","","","","","","","Other","slowed downloading","",""
"469","Sep 22, 2019 12:56:32 pm","Sep 22, 2019 12:56:45 pm","Complete","","","English","","1569182192_5d87d1f00b37b0.08385924","","","","","","","","","I no longer wanted it","","",""
"470","Sep 22, 2019 1:03:19 pm","Sep 22, 2019 1:03:34 pm","Complete","","","English","","1569182599_5d87d387884080.56938004","","","","","","","","","I'm going to re-install","","",""
"471","Sep 22, 2019 1:43:04 pm","Sep 22, 2019 1:48:33 pm","Complete","","","English","","1569184984_5d87dcd83bfe25.28952715","","","","","","","","","I'm going to re-install","","",""
"472","Sep 22, 2019 6:07:59 pm","Sep 22, 2019 6:08:25 pm","Complete","","","English","","1569200879_5d881aef4bcc02.89004201","","","","","","","","","It was not working correctly","","Other","Cannot connect"
"473","Sep 23, 2019 1:05:36 am","Sep 23, 2019 1:05:53 am","Complete","","","English","","1569225935_5d887ccfd13805.84009281","","","","","","","","","It was not working correctly","","It slowed my network speeds",""
"474","Sep 23, 2019 2:37:09 am","Sep 23, 2019 2:37:49 am","Complete","","","English","","1569231429_5d8892453b37a3.71866622","","","","","","","","","It was not working correctly","","Other","proxy issues"
"475","Sep 23, 2019 4:38:31 am","Sep 23, 2019 4:39:02 am","Complete","","","English","","1569238711_5d88aeb7c7ffc1.19254075","","","","","","","","","It was not working correctly","","Other","could not browse"
"476","Sep 23, 2019 7:19:30 am","Sep 23, 2019 7:19:44 am","Complete","","","English","","1569248370_5d88d4729ba232.19625540","","","","","","","","","I no longer wanted it","","",""
"477","Sep 23, 2019 7:20:03 am","Sep 23, 2019 7:20:07 am","Complete","","","English","","1569248402_5d88d492eb3054.23140002","","","","","","","","","I no longer wanted it","","",""
